representation,clustering_method,cluster_id,is_noise,size,top_tokens,top_sources,example_messages
tfidf,dbscan,161,False,40,source_reg; policies; path_token; reg_sz; reg_dword_le; num_token; activehoursstart; allowusertoresetphone; schedulescanday; useraccountcontrol_behavioroftheelevationpromptforstandardusers; noupdatenotificationsduringactivehours; dosethourstolimitbackgrounddownloadbandwidth,REG:40,[\Policies\Update\ActiveHoursStart] Name: [REG_SZ] ActiveHoursStart Type: [REG_DWORD_LE] 2 || [\Policies\System\AllowUserToResetPhone] Name: [REG_SZ] AllowUserToResetPhone Type: [REG_DWORD_LE] 2 || [\Policies\Defender\ScheduleScanDay] Name: [REG_SZ] ScheduleScanDay Type: [REG_DWORD_LE] 2
tfidf,dbscan,162,False,39,num_token; update; source_file; lib; parent; source; reason; usn_reason_data_overwrite; usn_reason_data_extend; usn_reason_file_create; usn_reason_basic_info_change; usn_reason_close,FILE:39,inseng.lib File reference: 215322-1 Parent file reference: 206318-1 Update source: Update reason: USN_REASON_DATA_OVERWRITE USN_REASON_DATA_EXTEND USN_REASON_FI || wmcodecdspuuid.lib File reference: 214098-1 Parent file reference: 206312-1 Update source: Update reason: USN_REASON_DATA_OVERWRITE USN_REASON_DATA_EXTEND USN_R || OlePro32.Lib File reference: 214263-1 Parent file reference: 206312-1 Update source: Update reason: USN_REASON_DATA_OVERWRITE USN_REASON_DATA_EXTEND USN_REASON_
tfidf,dbscan,163,False,14,source_reg; smisettings; path_token; display; reg_sz; block; allow; shutdown; device,REG:14,[\SMISettings\KeyboardFilter\PredefinedKeyFilters\WinBreak\Validation\Values\Allowed] Display: [REG_SZ] Allow || [\SMISettings\KeyboardFilter\PredefinedKeyFilters\Alt\Validation\Values\Allowed] Display: [REG_SZ] Allow || [\SMISettings\KeyboardFilter\PredefinedKeyFilters\WinPlus\Validation\Values\Allowed] Display: [REG_SZ] Allow
tfidf,dbscan,164,False,16,num_token; update; source_file; lib; parent; source; reason; usn_reason_data_extend; usn_reason_file_create; usn_reason_close; comsuppw; libcmt,FILE:16,comsuppw.lib File reference: 203240-1 Parent file reference: 202646-1 Update source: Update reason: USN_REASON_DATA_EXTEND USN_REASON_FILE_CREATE USN_REASON_CLO || libcmt.lib File reference: 202665-1 Parent file reference: 202646-1 Update source: Update reason: USN_REASON_DATA_EXTEND USN_REASON_FILE_CREATE USN_REASON_CLOSE || vcruntime.lib File reference: 203321-1 Parent file reference: 202646-1 Update source: Update reason: USN_REASON_DATA_EXTEND USN_REASON_FILE_CREATE USN_REASON_CL
tfidf,dbscan,165,False,32,num_token; path_token; source_reg; deriveddata; winbuild; componentfamilies; reg_dword_le; ct; reg_binary,REG:32,[\DerivedData\VersionedIndex\10.0.22621.378 (WinBuild.160101.0800)\ComponentFamilies\amd64_dual_c_fssystemrecovery.inf_31bf3856ad364e35_none_6229a2d5ecdef57b\v! || [\DerivedData\VersionedIndex\10.0.22621.378 (WinBuild.160101.0800)\ComponentFamilies\amd64_dual_nete1e3e.inf_31bf3856ad364e35_none_8883b7d2648c44b8\v!10.0.22621 || [\DerivedData\VersionedIndex\10.0.22621.378 (WinBuild.160101.0800)\ComponentFamilies\wow64_microsoft-windows-l..od-wow64-deployment_31bf3856ad364e35_none_f52e6f
tfidf,dbscan,166,False,34,path_token; source_reg; hkey_local_machine; hex_token; reg_sz; dotnet,REG:34,[HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\94053C501F13DEF538E859ED3DCA06C5] DFC5BC15C606E2C42AB1329FC || [HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\0754B6F3F060DEA5CBC9D88F78C8667A] DFC5BC15C606E2C42AB1329FC || [HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\1BBA5557A98ACD456B4C76FE04A00146] D8A29C70E05B498409F2515C7
tfidf,dbscan,167,False,14,num_token; reg_sz; source_reg; hkey_local_machine; path_token; assembly; version; culture; neutral; publickeytoken; hex_token; class,REG:14,[HKEY_LOCAL_MACHINE\Software\Classes\Record\{709164DF-D0E2-3813-A07D-F9F1E99F9A4B}\4.0.0.0] Assembly: [REG_SZ] mscorlib Version=4.0.0.0 Culture=neutral PublicKe || [HKEY_LOCAL_MACHINE\Software\Classes\Record\{0675DA92-4737-3250-A89C-802D9B630C1F}\4.0.0.0] Assembly: [REG_SZ] mscorlib Version=4.0.0.0 Culture=neutral PublicKe || [HKEY_LOCAL_MACHINE\Software\Classes\Record\{AD1CECF5-5FAD-3ECF-AD89-2FEBD6521FA9}\4.0.0.0] Assembly: [REG_SZ] mscorlib Version=4.0.0.0 Culture=neutral PublicKe
tfidf,dbscan,168,False,78,path_token; source_reg; hkey_current_user; settings; reg_none; appxvsqkg; th; rv; rkh; hjp; hxryydd; appx,REG:78,[HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.Launch\PackageId\Microsoft.Windows.Apprep.ChxApp_1000.22621.1.0_neutral_neutral_cw5n1h2txyewy\ || [HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.3mf] (empty) || [HKEY_CURRENT_USER\Software\Classes\TypeLib\{082D3FEC-D0D0-4DF6-A988-053FECE7B884}\1.0\0] (empty)
tfidf,dbscan,169,False,27,path_token; source_reg; hkey_local_machine; hex_token; reg_sz; msbuild,REG:27,[HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\D81DA5359FFB2A55C84A22586C3BD7E6] D277C0FE3E5F0D63DBBADF735 || [HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\7AA5B3F35AAE03F5D80DAF3B3F4FBCFF] D277C0FE3E5F0D63DBBADF735 || [HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\0751ABFB2945ACB5087178010A36FF6F] D277C0FE3E5F0D63DBBADF735
tfidf,dbscan,170,False,18,num_token; source_evt; provider; identifier; hex_token; source; strings; computer; windeveval; record; event; level,EVT:18,[10003 / 0x2713] Provider identifier: {67d07935-283a-4791-8f8d-fa9117f3e6f2} Source Name: Microsoft-Windows-Wcmsvc Strings: [] Computer Name: WinDevEval Record  || [10002 / 0x2712] Provider identifier: {67d07935-283a-4791-8f8d-fa9117f3e6f2} Source Name: Microsoft-Windows-Wcmsvc Strings: [] Computer Name: WinDevEval Record  || [40962 / 0xa002] Provider identifier: {a0c1853b-5c40-4b15-8766-3cf1c58f985a} Source Name: Microsoft-Windows-PowerShell Strings: [] Computer Name: WinDevEval Rec
tfidf,dbscan,171,False,36,num_token; source_evt; provider; identifier; ed; hex_token; source; shell; core; strings; computer; windeveval,EVT:36,[9649 / 0x25b1] Provider identifier: {30336ed4-e327-447c-9de0-51b652c86108} Source Name: Microsoft-Windows-Shell-Core Strings: ['AfterDesktopSwitch'] Computer N || [9649 / 0x25b1] Provider identifier: {30336ed4-e327-447c-9de0-51b652c86108} Source Name: Microsoft-Windows-Shell-Core Strings: ['StartMenuShown'] Computer Name: || [9706 / 0x25ea] Provider identifier: {30336ed4-e327-447c-9de0-51b652c86108} Source Name: Microsoft-Windows-Shell-Core Strings: ['Software\\Microsoft\\Windows\\C
tfidf,dbscan,172,False,23,source_reg; hkey_local_machine; path_token; categories,REG:23,[HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{C5702CCF-9B79-11D3-B654-00C04F79498E}\Implemented Categories] (empty) || [HKEY_LOCAL_MACHINE\Software\Classes\WOW6432Node\CLSID\{A5448B7A-AA07-3C56-B42B-7D881FA10934}\Implemented Categories] (empty) || [HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{4479C009-4CC3-39A2-8F92-DFCDF034F748}\Implemented Categories] (empty)
tfidf,dbscan,173,False,92,num_token; update; source_file; xml; parent; source; reason; usn_reason_data_overwrite; usn_reason_data_extend; usn_reason_file_create; usn_reason_basic_info_change; usn_reason_close,FILE:92,Windows.Services.Maps.LocalSearchContract.xml File reference: 210490-1 Parent file reference: 210489-1 Update source: Update reason: USN_REASON_DATA_OVERWRITE U || System.Reflection.DispatchProxy.xml File reference: 225707-1 Parent file reference: 225706-1 Update source: Update reason: USN_REASON_DATA_OVERWRITE USN_REASON_ || System.Diagnostics.StackTrace.xml File reference: 199549-2 Parent file reference: 199548-2 Update source: Update reason: USN_REASON_DATA_OVERWRITE USN_REASON_DA
tfidf,dbscan,174,False,37,source_reg; smisettings; path_token,REG:37,[\SMISettings\KeyboardFilter\PredefinedKeyFilters\AltWin\Validation\Values] (empty) || [\SMISettings\KeyboardFilter\PredefinedKeyFilters\WinPageUp\Validation] (empty) || [\SMISettings\KeyboardFilter\PredefinedKeyFilters\WinShiftDown\Default] (empty)
tfidf,dbscan,175,False,16,source_reg; connectivityprofiles; path_token,REG:16,[\ConnectivityProfiles\VPN\VPNSetting\VPNConfig\VPNSettings\AuthenticationMachineMethod\Validation] (empty) || [\ConnectivityProfiles\Exchange\Accounts\ActiveSyncAccount\SyncTasks_Enable\Validation\Values] (empty) || [\ConnectivityProfiles\VPN\VPNSetting\VPNConfig\VPNSettings\ByPassForLocal\Default] (empty)
tfidf,dbscan,176,False,83,num_token; update; source_file; parent; source; reason; usn_reason_file_create,FILE:83,de File reference: 243310-1 Parent file reference: 225057-1 Update source: Update reason: USN_REASON_FILE_CREATE || _._ File reference: 231565-1 Parent file reference: 231564-1 Update source: Update reason: USN_REASON_FILE_CREATE || _._ File reference: 230692-1 Parent file reference: 230691-1 Update source: Update reason: USN_REASON_FILE_CREATE
tfidf,dbscan,177,False,10,path_token; source_reg; hkey_local_machine; reg_expand_sz; systemroot; reg_dword_le; num_token; eventmessagefile; typessupported; servicedll; servicedllunloadonstop; disk,REG:10,[HKEY_LOCAL_MACHINE\System\ControlSet001\Services\EventLog\Application\usbperf] EventMessageFile: [REG_EXPAND_SZ] %SystemRoot%\system32\usbperf.dll TypesSupport || [HKEY_LOCAL_MACHINE\System\ControlSet001\Services\EventLog\System\spbcx] EventMessageFile: [REG_EXPAND_SZ] \SystemRoot\system32\drivers\SpbCx.sys TypesSupported || [HKEY_LOCAL_MACHINE\System\ControlSet001\Services\EventLog\System\Windows Disk Diagnostic] EventMessageFile: [REG_EXPAND_SZ] %SystemRoot%\System32\DFDTS.dll Typ
tfidf,dbscan,178,False,26,num_token; update; source_file; dat; parent; source; reason; usn_reason_file_create; usn_reason_file_delete; usn_reason_close; ngentasknewworklock; ngenrootstorelock,FILE:26,ngentasknewworklock.dat File reference: 244484-70 Parent file reference: 3532-1 Update source: Update reason: USN_REASON_FILE_CREATE USN_REASON_FILE_DELETE USN_ || ngentasknewworklock.dat File reference: 244484-176 Parent file reference: 3532-1 Update source: Update reason: USN_REASON_FILE_CREATE USN_REASON_FILE_DELETE USN || ngentasknewworklock.dat File reference: 244484-197 Parent file reference: 3532-1 Update source: Update reason: USN_REASON_FILE_CREATE USN_REASON_FILE_DELETE USN
tfidf,dbscan,179,False,33,num_token; update; source_file; parent; source; reason; usn_reason_data_overwrite; operational; evtx; chk; edb; db,FILE:33,Microsoft-Windows-WindowsUpdateClient%4Operational.evtx File reference: 131782-1 Parent file reference: 4877-1 Update source: Update reason: USN_REASON_DATA_OVE || CapabilityAccessManager.db File reference: 130195-1 Parent file reference: 1792-1 Update source: Update reason: USN_REASON_DATA_OVERWRITE || 6b9be3c2fc7d1fd5_0 File reference: 168722-2 Parent file reference: 147743-6 Update source: Update reason: USN_REASON_DATA_OVERWRITE
tfidf,dbscan,180,False,18,num_token; update; source_file; parent; source; reason; usn_reason_data_overwrite; usn_reason_data_extend; etl; db; alternateservices; bin,FILE:18,caee830b840c19b2_0 File reference: 168604-4 Parent file reference: 147743-6 Update source: Update reason: USN_REASON_DATA_OVERWRITE USN_REASON_DATA_EXTEND || EtwRTEventLog-Application.etl File reference: 129366-4 Parent file reference: 4518-1 Update source: Update reason: USN_REASON_DATA_OVERWRITE USN_REASON_DATA_EXT || EtwRTDiagLog.etl File reference: 129365-4 Parent file reference: 4518-1 Update source: Update reason: USN_REASON_DATA_OVERWRITE USN_REASON_DATA_EXTEND
tfidf,dbscan,181,False,79,num_token; windeveval; provider; source_evt; identifier; hex_token; source; strings; computer; record; event; level,EVT:79,[2 / 0x0002] Provider identifier: {89b1e9f0-5aff-44a6-9b44-0a07a7ce5845} Source Name: Microsoft-Windows-User Profiles Service Strings: ['1'] Computer Name: WinD || [0 / 0x0000] Provider identifier: {13b197bd-7cee-4b4e-8dd0-59314ce374ce} Source Name: Microsoft-Windows-Perflib Strings: ['0x00000000'] Computer Name: WinDevEva || [1006 / 0x03ee] Provider identifier: {d67fbb76-d18a-5ae3-24a3-8c1db52d6c62} Source Name: Microsoft-Windows-Privacy-Auditing Strings: ['Allow' 'NULL' 'NULL' 'NUL
tfidf,dbscan,182,False,28,num_token; update; source_file; exe; parent; source; reason; usn_reason_file_create; pf; config; runtimebroker; signtool,FILE:28,WinAppDeployCmd.exe File reference: 206037-1 Parent file reference: 205196-1 Update source: Update reason: USN_REASON_FILE_CREATE || nutc_driver.exe.config File reference: 234051-1 Parent file reference: 222554-1 Update source: Update reason: USN_REASON_FILE_CREATE || MakeNativeWinMD.exe.config File reference: 239303-1 Parent file reference: 222065-1 Update source: Update reason: USN_REASON_FILE_CREATE
tfidf,dbscan,183,False,33,source_reg; hkey_local_machine; path_token; reg_sz; num_token; ff; ba; hex_token,REG:33,[HKEY_LOCAL_MACHINE\Software\Classes\WOW6432Node\Interface\{871127B3-8531-4050-87CC-A13733CF3E9B}\ProxyStubClsid32] (default): [REG_SZ] {0b4c227f-2394-43ff-ba59 || [HKEY_LOCAL_MACHINE\Software\Classes\Interface\{05c68f64-fa20-4dbd-9821-4bf4c9bf77ab}\ProxyStubClsid32] (default): [REG_SZ] {0b4c227f-2394-43ff-ba59-bc762f5c46e || [HKEY_LOCAL_MACHINE\Software\Classes\Interface\{55F1A7AE-D957-4DC9-9D1C-8553A82A7D99}\ProxyStubClsid32] (default): [REG_SZ] {0b4c227f-2394-43ff-ba59-bc762f5c46e
tfidf,dbscan,184,False,24,num_token; update; source_file; exe; parent; source; reason; usn_reason_data_extend; usn_reason_file_create; pf; bef; config,FILE:24,SVCHOST.EXE-07A25F9E.pf File reference: 194700-6 Parent file reference: 76318-2 Update source: Update reason: USN_REASON_DATA_EXTEND USN_REASON_FILE_CREATE || filetypeverifier.exe File reference: 215133-1 Parent file reference: 205171-1 Update source: Update reason: USN_REASON_DATA_EXTEND USN_REASON_FILE_CREATE || CertTrustTool.exe File reference: 216707-1 Parent file reference: 215923-1 Update source: Update reason: USN_REASON_DATA_EXTEND USN_REASON_FILE_CREATE
tfidf,dbscan,185,False,41,source_reg; hkey_local_machine; path_token; reg_sz; hex_token; bf; ad; ce; dbd; cd; fa; ee,REG:41,[HKEY_LOCAL_MACHINE\Software\Classes\Interface\{41DC24D8-6B81-41C4-832C-FE172CB3A582}\ProxyStubClsid32] (default): [REG_SZ] {A4A1A128-768F-41E0-BF75-E4FDDD701CB || [HKEY_LOCAL_MACHINE\Software\Classes\Interface\{85eaebd9-44cd-4c84-815a-f22031e0d6d4}\ProxyStubClsid32] (default): [REG_SZ] {ce2f5d02-a575-4f4c-ad73-34baf96f851 || [HKEY_LOCAL_MACHINE\Software\Classes\Interface\{fd718a13-f5eb-4e22-853f-732c2b9e7613}\ProxyStubClsid32] (default): [REG_SZ] {ce2f5d02-a575-4f4c-ad73-34baf96f851
tfidf,dbscan,186,False,10,num_token; update; source_file; rbf; parent; source; reason; usn_reason_rename_new_name; usn_reason_basic_info_change; usn_reason_close; bd; bebc,FILE:10,3bd2b.rbf File reference: 191318-2 Parent file reference: 197479-5 Update source: Update reason: USN_REASON_RENAME_NEW_NAME USN_REASON_BASIC_INFO_CHANGE USN_REA || 3bebc.rbf File reference: 198547-3 Parent file reference: 221836-35 Update source: Update reason: USN_REASON_RENAME_NEW_NAME USN_REASON_BASIC_INFO_CHANGE USN_RE || 3beaf.rbf File reference: 197781-2 Parent file reference: 221836-35 Update source: Update reason: USN_REASON_RENAME_NEW_NAME USN_REASON_BASIC_INFO_CHANGE USN_RE
tfidf,dbscan,187,False,27,num_token; update; source_file; parent; source; reason; usn_reason_data_overwrite; usn_reason_close; evtx; operational; data_; db,FILE:27,wpndatabase.db File reference: 132159-2 Parent file reference: 132152-2 Update source: Update reason: USN_REASON_DATA_OVERWRITE USN_REASON_CLOSE || AppLearning.meta File reference: 129638-1 Parent file reference: 3632-1 Update source: Update reason: USN_REASON_DATA_OVERWRITE USN_REASON_CLOSE || Microsoft-Windows-ReadyBoost%4Operational.evtx File reference: 130279-1 Parent file reference: 4877-1 Update source: Update reason: USN_REASON_DATA_OVERWRITE US
tfidf,dbscan,188,False,13,source_reg; hkey_local_machine; path_token; reg_sz; cc; bb; ad; hex_token,REG:13,[HKEY_LOCAL_MACHINE\Software\Classes\Interface\{F5B2C0B2-2786-4799-95D4-205DF97B4227}\ProxyStubClsid32] (default): [REG_SZ] {12044CC7-38BB-487A-AD74-D39F7135304 || [HKEY_LOCAL_MACHINE\Software\Classes\Interface\{44E46F59-1035-43E2-8899-93BAFD86EAB8}\ProxyStubClsid32] (default): [REG_SZ] {12044CC7-38BB-487A-AD74-D39F7135304 || [HKEY_LOCAL_MACHINE\Software\Classes\Interface\{34E3BE99-E04D-4995-8AB7-2DEF7BFABC41}\ProxyStubClsid32] (default): [REG_SZ] {12044CC7-38BB-487A-AD74-D39F7135304
tfidf,dbscan,189,False,12,num_token; hex_token; source_evt; xf; eb; provider; identifier; ed; source; shell; core; strings,EVT:12,[62443 / 0xf3eb] Provider identifier: {30336ed4-e327-447c-9de0-51b652c86108} Source Name: Microsoft-Windows-Shell-Core Strings: ['SetDefault-Info: Association=. || [62443 / 0xf3eb] Provider identifier: {30336ed4-e327-447c-9de0-51b652c86108} Source Name: Microsoft-Windows-Shell-Core Strings: ['SetDefault-Info: Association=. || [62443 / 0xf3eb] Provider identifier: {30336ed4-e327-447c-9de0-51b652c86108} Source Name: Microsoft-Windows-Shell-Core Strings: ['SetDefault-Info: Association=.
tfidf,dbscan,190,False,26,num_token; update; source_file; parent; source; reason; usn_reason_data_extend; usn_reason_data_truncation; usn_reason_close; shm; staterepository; srd,FILE:26,StateRepository-Machine.srd-shm File reference: 961-4 Parent file reference: 1789-1 Update source: Update reason: USN_REASON_DATA_EXTEND USN_REASON_DATA_TRUNCAT || settings.db-shm File reference: 132965-2 Parent file reference: 132540-3 Update source: Update reason: USN_REASON_DATA_EXTEND USN_REASON_DATA_TRUNCATION USN_REA || dsdparam.bmp File reference: 144413-2 Parent file reference: 144395-2 Update source: Update reason: USN_REASON_DATA_EXTEND USN_REASON_DATA_TRUNCATION USN_REASON
tfidf,dbscan,191,False,46,num_token; update; source_file; dll; parent; source; reason; usn_reason_security_change; _app; runtime; pad; console,FILE:46,dbgshim.dll File reference: 136312-2 Parent file reference: 136261-2 Update source: Update reason: USN_REASON_SECURITY_CHANGE || PAD.Console.Host.resources.dll File reference: 35653-1 Parent file reference: 359-1 Update source: Update reason: USN_REASON_SECURITY_CHANGE || ffmpeg.dll File reference: 192588-2 Parent file reference: 149183-2 Update source: Update reason: USN_REASON_SECURITY_CHANGE
tfidf,dbscan,192,False,20,num_token; update; source_file; parent; source; reason; usn_reason_data_overwrite; usn_reason_data_extend; usn_reason_file_create; ui; storage; input,FILE:20,windows.media.ocr.1.h File reference: 209375-1 Parent file reference: 208958-1 Update source: Update reason: USN_REASON_DATA_OVERWRITE USN_REASON_DATA_EXTEND US || windows.ui.input.preview.2.h File reference: 209301-1 Parent file reference: 208958-1 Update source: Update reason: USN_REASON_DATA_OVERWRITE USN_REASON_DATA_EX || windows.management.0.h File reference: 209429-1 Parent file reference: 208958-1 Update source: Update reason: USN_REASON_DATA_OVERWRITE USN_REASON_DATA_EXTEND U
tfidf,dbscan,193,False,22,path_token; source_file; visual; studio; tools; directory; manager,FILE:22,NTFS:\Program Files\Microsoft Visual Studio\2022\Community\Common7\IDE\Extensions\Microsoft\Web Tools\Languages\Schemas\HTML Type: directory || NTFS:\Program Files\Microsoft Visual Studio\2022\Community\Common7\IDE\Extensions\Microsoft\Web Tools\ASPX Type: directory || NTFS:\Program Files\Microsoft Visual Studio\2022\Community\Team Tools\DiagnosticsHub\Device\armv4i\1033 Type: directory
