representation,clustering_method,cluster_id,size,is_noise,forensic_cluster_score,top_tokens,top_sources,example_messages
doc2vec,agglomerative,24,4736,False,5,path_token; source_file; directory; sdks; studio; visual; num_token; version; tools; productarch; bootstrapper; neutral,FILE:4727; REG:8; PE:1,NTFS:\Program Files (x86)\Microsoft SDKs\NuGetPackages\System.Net.Http.Rtc\4.0.1\runtimes Type: directory || NTFS:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\system.runtime.interopservices\4.1.0\lib\portable-net45+win8+wpa81 Type: directory || NTFS:\Windows\WinSxS\amd64_microsoft-windows-wordpad_31bf3856ad364e35_10.0.22621.317_none_8ff7098935e85ce4 Type: directory
sbert,kmeans,41,2751,False,5,path_token; source_file; studio; visual; directory; num_token; uap; store; service; connected; debugger; office,FILE:2745; REG:6,NTFS:\Program Files\Microsoft Visual Studio\2022\Community\TS\3082\Snippets\General\setter.snippet Type: file || NTFS:\Program Files\Microsoft Visual Studio\2022\Community\Common7\IDE\VC\vcpackages\x86\1033\vcpkgsrvui.dll Type: file || NTFS:\Program Files\Microsoft Visual Studio\2022\Community\Common7\IDE\ItemTemplates\AspNetCore\Web\ASP.NET\1033\MvcViewStart Type: directory
sbert,kmeans,32,2185,False,5,path_token; source_file; directory; cache; num_token; shared; worker; express; reg_sz; common; update; protection,FILE:2172; REG:13,NTFS:\Users\User\AppData\Local\Microsoft\Edge\User Data\Functional SAN Data Type: file || NTFS:\Windows\System32\Tasks\Microsoft\Windows\Data Integrity Scan\Data Integrity Scan Type: file || NTFS:\Program Files\dotnet\sdk\8.0.100\Containers\tasks\net472\Microsoft.NET.StringTools.dll Type: file
sbert,kmeans,14,1249,False,5,path_token; source_file; kits; sdks; directory; certification; kit; app; verifier; menu; wow; lnk,FILE:1249,NTFS:\Program Files (x86)\Windows Kits\10\Include\10.0.22621.0\um\asysta.idl Type: file || NTFS:\Program Files (x86)\Windows Kits\10\References\10.0.22621.0\Windows.Security.Isolation.Isolatedwindowsenvironmentcontract\4.0.0.0\zh-hant Type: directory || NTFS:\Program Files (x86)\Windows Kits\10\Include\10.0.22621.0\um\LicenseProtection.h Type: file
sbert,kmeans,19,1206,False,5,num_token; path_token; reg_binary; source_reg; deriveddata; winbuild; componentfamilies; someunparsedversionsexist; dll; mui; exe; aspx,REG:1205; FILE:1,[\DerivedData\VersionedIndex\10.0.22621.378 (WinBuild.160101.0800)\ComponentFamilies\amd64_microsoft-windows-n..meworkapi.resources_31bf3856ad364e35_en-us_b6bfb || [\DerivedData\VersionedIndex\10.0.22621.2715 (WinBuild.160101.0800)\ComponentFamilies\amd64_dual_nete1e3e.inf_31bf3856ad364e35_none_8883b7d2648c44b8] SomeUnpars || [\DerivedData\VersionedIndex\10.0.22621.378 (WinBuild.160101.0800)\ComponentFamilies\amd64_tsusbhub.inf-languagepack_31bf3856ad364e35_en-us_9581d700475fe3f8] So
sbert,kmeans,3,1134,False,5,path_token; source_reg; hkey_local_machine; categories; nt; settings; reg_none; parameters; management; server; reg_binary; search,REG:1134,[HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Explorer\ShellServiceObjects] (empty) || [HKEY_LOCAL_MACHINE\System\ControlSet001\Control\Class\{4d36e96c-e325-11ce-bfc1-08002be10318}\Properties] (empty) || [HKEY_LOCAL_MACHINE\Software\Classes\Interface\{786C1E78-CE78-4A10-AFD6-843FCBB90C2E}] (empty)
sbert,kmeans,13,1011,False,5,path_token; num_token; source_reg; deriveddata; winbuild; componentfamilies,REG:1011,[\DerivedData\VersionedIndex\10.0.22621.2715 (WinBuild.160101.0800)\ComponentFamilies\amd64_microsoft.windows.c..-controls.resources_6595b64144ccf1df_ru-ru_12f2 || [\DerivedData\VersionedIndex\10.0.22621.2715 (WinBuild.160101.0800)\ComponentFamilies\amd64_microsoft-hyper-v-o..oyment-languagepack_31bf3856ad364e35_en-us_a175 || [\DerivedData\VersionedIndex\10.0.22621.2567 (WinBuild.160101.0800)\ComponentFamilies\x86_microsoft-windows-servicingstack-inetsrv_31bf3856ad364e35_none_07f687b
sbert,kmeans,43,887,False,5,num_token; update; source_file; parent; source; reason; usn_reason_close; usn_reason_file_create; usn_reason_data_extend; usn_reason_security_change; hex_token; usn_reason_basic_info_change,FILE:887,ExtensionActivityComp File reference: 192425-2 Parent file reference: 196688-1 Update source: Update reason: USN_REASON_FILE_DELETE USN_REASON_CLOSE || ebcdic File reference: 201773-1 Parent file reference: 201719-1 Update source: Update reason: USN_REASON_DATA_EXTEND USN_REASON_FILE_CREATE USN_REASON_CLOSE || _._ File reference: 231490-1 Parent file reference: 231489-1 Update source: Update reason: USN_REASON_FILE_CREATE USN_REASON_BASIC_INFO_CHANGE USN_REASON_CLOSE
sbert,kmeans,91,864,False,5,path_token; reg_sz; source_reg; hkey_local_machine; num_token; class; systemroot; reg_expand_sz; reg_dword_le; page; reg_binary; reg_multi_sz,REG:863; FILE:1,[HKEY_LOCAL_MACHINE\Software\Classes\WOW6432Node\CLSID\{840f3a85-dde5-4503-9529-4cfa8e5ca201}] (default): [REG_SZ] CLSID_PalMediaManager || [HKEY_LOCAL_MACHINE\Software\Classes\WOW6432Node\Interface\{85D18B76-3032-11D4-9348-00C04F8EEB71}] (default): [REG_SZ] IHNetBridgedConnection || [HKEY_LOCAL_MACHINE\Software\Classes\Interface\{79EAC9D8-BAFA-11CE-8C82-00AA004BA90B}] (default): [REG_SZ] IWinInetHttpInfo
sbert,kmeans,12,793,False,5,num_token; path_token; source_reg; hkey_local_machine; reg_sz; reg_binary; unknown; inf; machine; source_file; reg_expand_sz; cht,REG:783; FILE:10,[HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{884e2024-217d-11da-b2a4-000e7bbb2b09}\ProgID] (default): [REG_SZ] X509Enrollment.CX509AttributeExtensions.1 || [HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_microsoft-windows-n..tprov-dll.resources_31bf3856ad364e35_en-us_14327fa0f || [HKEY_LOCAL_MACHINE\Software\Classes\Interface\{047DEC5A-95C1-4C86-827F-7B8C92EBA67A}\NumMethods] (default): [REG_SZ] 4
sbert,kmeans,17,774,False,5,num_token; update; source_file; parent; source; reason; usn_reason_file_create; hex_token; lib; tmp; exe; zh,FILE:774,System.Reflection.Context.nuspec File reference: 238596-1 Parent file reference: 222787-1 Update source: Update reason: USN_REASON_FILE_CREATE || ~DF1CE6A7CA11654A67.TMP File reference: 210997-6 Parent file reference: 5560-1 Update source: Update reason: USN_REASON_FILE_CREATE || ksuser.lib File reference: 214124-1 Parent file reference: 206312-1 Update source: Update reason: USN_REASON_FILE_CREATE
sbert,kmeans,83,731,False,5,path_token; reg_sz; hex_token; source_reg; hkey_local_machine; sdks; dllpath; synctype; num_token; path; action; boolean,REG:731,[HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\080403D1FBCCDEF5EB6789F84F48E520] B024657CC19C014408294FC94 || [HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\315B5DDC16596DF5C99D8B0CC173881E] B024657CC19C014408294FC94 || [HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\A700D96745990B55FB90ED84EE2C07F7] 54D2C9386FDDC2346A2A6CFAE
sbert,kmeans,28,730,False,5,path_token; hex_token; source_reg; hkey_local_machine; reg_sz; num_token; bd; ba; fbf; bf; assemblies; bb,REG:722; FILE:8,[HKEY_LOCAL_MACHINE\Software\Classes\Interface\{7F254BEB-471F-5000-94CE-102CC333055F}\ProxyStubClsid32] (default): [REG_SZ] {95E15D0A-66E6-93D9-C53C-76E6219D334 || [HKEY_LOCAL_MACHINE\Software\Classes\WOW6432Node\Interface\{81495AA4-4476-577F-BF88-7FE8A1286444}\ProxyStubClsid32] (default): [REG_SZ] {E1BA88BA-7A83-421A-A05D || [HKEY_LOCAL_MACHINE\Software\Classes\Interface\{0DE35C6B-A806-5E71-A56B-463950E2BBF3}\ProxyStubClsid32] (default): [REG_SZ] {95E15D0A-66E6-93D9-C53C-76E6219D334
sbert,kmeans,84,727,False,5,num_token; update; source_file; parent; source; reason; usn_reason_data_extend; usn_reason_file_create; usn_reason_data_overwrite; hex_token; lib; tmp,FILE:727,9D052D977321AF49136210C3F4AC725A5AC36486 File reference: 245056-2 Parent file reference: 244354-3 Update source: Update reason: USN_REASON_DATA_EXTEND USN_REASO || ComManifestSchema_v3.xsd File reference: 208366-1 Parent file reference: 207612-1 Update source: Update reason: USN_REASON_DATA_EXTEND USN_REASON_FILE_CREATE || win10-x86.pubxml File reference: 217680-1 Parent file reference: 217677-1 Update source: Update reason: USN_REASON_DATA_EXTEND USN_REASON_FILE_CREATE
sbert,kmeans,98,710,False,5,num_token; path_token; reg_sz; hex_token; source_reg; hkey_local_machine; ff; ba; ca; aa; cf; cc,REG:710,[HKEY_LOCAL_MACHINE\Software\Classes\Interface\{B45BBD7E-A977-3F56-A626-7A693E5DBBC5}\ProxyStubClsid32] (default): [REG_SZ] {00020424-0000-0000-C000-00000000004 || [HKEY_LOCAL_MACHINE\Software\Classes\Interface\{6DE824EA-5F9E-486F-AA10-FBF12F5EFE30}\AsynchronousInterface] (default): [REG_SZ] {0CC509D6-3E9A-4538-B909-4FF310 || [HKEY_LOCAL_MACHINE\Software\Classes\WOW6432Node\Interface\{21E6F54B-3196-4BBB-AA8B-928A385887E9}\ProxyStubClsid32] (default): [REG_SZ] {A6FF50C0-56C0-71CA-5732
sbert,kmeans,78,591,False,5,num_token; update; source_file; parent; source; reason; usn_reason_basic_info_change; usn_reason_file_create; usn_reason_data_extend; usn_reason_data_overwrite; usn_reason_close; lib,FILE:590; REG:1,windows.devices.humaninterfacedevice.h File reference: 209404-1 Parent file reference: 208957-1 Update source: Update reason: USN_REASON_DATA_OVERWRITE USN_REAS || _._ File reference: 222447-1 Parent file reference: 222446-1 Update source: Update reason: USN_REASON_FILE_CREATE USN_REASON_BASIC_INFO_CHANGE || runtime.aot.system.runtime.handles.4.0.1.nupkg.sha512 File reference: 232730-1 Parent file reference: 223127-1 Update source: Update reason: USN_REASON_DATA_OVE
sbert,kmeans,10,562,False,5,dll; source_pe; pe; dynamic; link; library; import; hex_token; export; _app; diagnosticshub; msvcp,PE:562,PE Type: Dynamic Link Library (DLL) Import hash: 70f4b905376a5f535e79c937936087a6 Export DLL name: dnsrslvr.dll || PE Type: Dynamic Link Library (DLL) Import hash: 3c0e090bb28a0a2d50b2aa19c544e4d7 Export DLL name: mscordac.dll || PE Type: Dynamic Link Library (DLL) Import hash: 0424a6b79cb5d84374d6589ff49a9984 Export DLL name: AADAUTHHELPER.DLL
sbert,kmeans,16,2190,False,4,path_token; source_file; sdks,FILE:2190,NTFS:\Program Files (x86)\Microsoft SDKs\NuGetPackages\system.collections.concurrent\4.0.10\ref\net46\_._ Type: file || NTFS:\Program Files (x86)\Microsoft SDKs\NuGetPackages\System.ComponentModel.Annotations\4.0.10\ref\dotnet\zh-hant\System.ComponentModel.Annotations.xml Type: f || NTFS:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm.microsoft.netcore.universalwindowsplatform\6.2.14\runtime.win10-arm.microsoft.netcor
sbert,kmeans,29,1426,False,4,path_token; source_file; sdks; directory,FILE:1426,NTFS:\Program Files (x86)\Microsoft SDKs\NuGetPackages\System.Net.Http.Rtc\4.0.1\runtimes Type: directory || NTFS:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\system.runtime.interopservices\4.1.0\lib\portable-net45+win8+wpa81 Type: directory || NTFS:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\system.reflection.emit.lightweight\4.0.1\ref\netstandard1.0\es Type: directory
tfidf,agglomerative,95,11696,False,5,path_token; source_file; windowspowershell; lnk; wav; vgauth; account; pictures; protection; lists; disk; management,FILE:11696,NTFS:\Windows\WinSxS\amd64_userexperience-core_31bf3856ad364e35_10.0.22621.2506_none_9806ba3e46624505\Core\StartMenu\Assets\FileIcons\32\genericfile.svg Type: f || NTFS:\Windows\WinSxS\amd64_userexperience-core_31bf3856ad364e35_10.0.22621.2506_none_9806ba3e46624505\f\Core\FileExplorerExtensions\Assets\images\contrast-stand || NTFS:\Windows\System32\wbem\wbemsvc.dll Type: file
tfidf,agglomerative,63,3250,False,5,path_token; source_file; directory; windowspowershell; menu; storage; stage; mail; dictionary; tasks; profiles; photo,FILE:3250,NTFS:\Windows\WinSxS\amd64_microsoft-windows-wordpad_31bf3856ad364e35_10.0.22621.317_none_8ff7098935e85ce4 Type: directory || NTFS:\Windows\WinSxS\x86_netfx4-aspnet_perf_ini_b03f5f7f11d50a3a_4.0.15912.0_none_6a108b5dbec1d188 Type: directory || NTFS:\Windows\WinSxS\amd64_microsoft-windows-s..card-gids-simulator_31bf3856ad364e35_10.0.22621.2506_none_bd439ad0e820e1d9\f Type: directory
tfidf,agglomerative,55,2766,False,5,path_token; studio; visual; source_file; directory; num_token; uap; store; service; connected; debugger; office,FILE:2760; REG:6,NTFS:\Program Files\Microsoft Visual Studio\2022\Community\TS\3082\Snippets\General\setter.snippet Type: file || NTFS:\Program Files\Microsoft Visual Studio\2022\Community\Common7\IDE\VC\vcpackages\x86\1033\vcpkgsrvui.dll Type: file || NTFS:\Program Files\Microsoft Visual Studio\2022\Community\Common7\IDE\ItemTemplates\AspNetCore\Web\ASP.NET\1033\MvcViewStart Type: directory
tfidf,agglomerative,17,1244,False,5,path_token; source_file; kits; sdks; directory; certification; kit; verifier; arm; external; package; desktopeditions,FILE:1244,NTFS:\Program Files (x86)\Windows Kits\10\Include\10.0.22621.0\um\asysta.idl Type: file || NTFS:\Program Files (x86)\Windows Kits\10\References\10.0.22621.0\Windows.Security.Isolation.Isolatedwindowsenvironmentcontract\4.0.0.0\zh-hant Type: directory || NTFS:\Program Files (x86)\Windows Kits\10\Include\10.0.22621.0\um\LicenseProtection.h Type: file
tfidf,agglomerative,38,1208,False,5,num_token; path_token; reg_binary; source_reg; deriveddata; winbuild; componentfamilies; someunparsedversionsexist; dll; mui; exe; aspx,REG:1208,[\DerivedData\VersionedIndex\10.0.22621.378 (WinBuild.160101.0800)\ComponentFamilies\amd64_microsoft-windows-n..meworkapi.resources_31bf3856ad364e35_en-us_b6bfb || [\DerivedData\VersionedIndex\10.0.22621.2715 (WinBuild.160101.0800)\ComponentFamilies\amd64_dual_nete1e3e.inf_31bf3856ad364e35_none_8883b7d2648c44b8] SomeUnpars || [\DerivedData\VersionedIndex\10.0.22621.378 (WinBuild.160101.0800)\ComponentFamilies\amd64_tsusbhub.inf-languagepack_31bf3856ad364e35_en-us_9581d700475fe3f8] So
tfidf,agglomerative,61,1151,False,5,path_token; reg_sz; source_reg; hkey_local_machine; num_token; class; host; pci; handler; ohci; controller; compliant,REG:1150; FILE:1,[HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{884e2024-217d-11da-b2a4-000e7bbb2b09}\ProgID] (default): [REG_SZ] X509Enrollment.CX509AttributeExtensions.1 || [HKEY_LOCAL_MACHINE\Software\Classes\WOW6432Node\CLSID\{840f3a85-dde5-4503-9529-4cfa8e5ca201}] (default): [REG_SZ] CLSID_PalMediaManager || [HKEY_LOCAL_MACHINE\Software\Classes\WOW6432Node\Interface\{85D18B76-3032-11D4-9348-00C04F8EEB71}] (default): [REG_SZ] IHNetBridgedConnection
tfidf,agglomerative,60,1136,False,5,path_token; source_reg; hkey_local_machine; categories; nt; reg_none; num_token; settings; basicconfigvector; reg_resource_requirements_list; parameters; bootconfig,REG:1136,[HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Explorer\ShellServiceObjects] (empty) || [HKEY_LOCAL_MACHINE\System\ControlSet001\Control\Class\{4d36e96c-e325-11ce-bfc1-08002be10318}\Properties] (empty) || [HKEY_LOCAL_MACHINE\Software\Classes\Interface\{786C1E78-CE78-4A10-AFD6-843FCBB90C2E}] (empty)
tfidf,agglomerative,57,1011,False,5,path_token; num_token; source_reg; deriveddata; winbuild; componentfamilies,REG:1011,[\DerivedData\VersionedIndex\10.0.22621.2715 (WinBuild.160101.0800)\ComponentFamilies\amd64_microsoft.windows.c..-controls.resources_6595b64144ccf1df_ru-ru_12f2 || [\DerivedData\VersionedIndex\10.0.22621.2715 (WinBuild.160101.0800)\ComponentFamilies\amd64_microsoft-hyper-v-o..oyment-languagepack_31bf3856ad364e35_en-us_a175 || [\DerivedData\VersionedIndex\10.0.22621.2567 (WinBuild.160101.0800)\ComponentFamilies\x86_microsoft-windows-servicingstack-inetsrv_31bf3856ad364e35_none_07f687b
tfidf,agglomerative,37,851,False,5,num_token; update; source_file; parent; source; reason; usn_reason_file_create; reflection; private; exe; idl; dat,FILE:851,System.Reflection.Context.nuspec File reference: 238596-1 Parent file reference: 222787-1 Update source: Update reason: USN_REASON_FILE_CREATE || System.Private.WinRTInterop.CoreLib.pdb File reference: 238066-1 Parent file reference: 222840-1 Update source: Update reason: USN_REASON_FILE_CREATE || libconcrt1.amd64.pdb File reference: 202614-1 Parent file reference: 202607-1 Update source: Update reason: USN_REASON_FILE_CREATE
tfidf,agglomerative,35,723,False,5,path_token; hex_token; reg_sz; source_reg; hkey_local_machine; sdks; express; iis; sql; server; shared; num_token,REG:723,[HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\080403D1FBCCDEF5EB6789F84F48E520] B024657CC19C014408294FC94 || [HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\315B5DDC16596DF5C99D8B0CC173881E] B024657CC19C014408294FC94 || [HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\A700D96745990B55FB90ED84EE2C07F7] 54D2C9386FDDC2346A2A6CFAE
tfidf,agglomerative,30,603,False,5,num_token; reg_dword_le; path_token; reg_sz; source_reg; hkey_local_machine; reg_binary; hex_token; behavior; mergealgorithm; policytype; software,REG:603,[HKEY_LOCAL_MACHINE\Software\Microsoft\Input\Locales\loc_0438\InputMethods] Country: [REG_DWORD_LE] 0 Current: [REG_DWORD_LE] 1 EntryCount: [REG_DWORD_LE] 1 Lan || [\Personalization\LockScreenImageUrl] Name: [REG_SZ] LockScreenImageUrl Type: [REG_DWORD_LE] 3 || [HKEY_LOCAL_MACHINE\Software\Microsoft\PolicyManager\default\ADMX_Cpls\UseDefaultTile] Behavior: [REG_DWORD_LE] 96 RegKeyPathRedirect: [REG_SZ] Software\Microso
tfidf,agglomerative,83,556,False,5,num_token; update; source_file; parent; source; reason; usn_reason_data_extend; usn_reason_file_create; private; usn_reason_reparse_point_change; svg; nupkg,FILE:556,windows.applicationmodel.userdatatasks.dataprovider.2.h File reference: 209308-1 Parent file reference: 208958-1 Update source: Update reason: USN_REASON_DATA_E || windows.phone.startscreen.idl File reference: 207695-1 Parent file reference: 207612-1 Update source: Update reason: USN_REASON_DATA_EXTEND USN_REASON_FILE_CREA || ComManifestSchema_v3.xsd File reference: 208366-1 Parent file reference: 207612-1 Update source: Update reason: USN_REASON_DATA_EXTEND USN_REASON_FILE_CREATE
tfidf,agglomerative,62,544,False,5,num_token; reg_sz; source_reg; hkey_local_machine; path_token; hex_token; ba; ff; cf; alwaysshowext; ce; af,REG:544,[HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_microsoft-windows-n..tprov-dll.resources_31bf3856ad364e35_en-us_14327fa0f || [HKEY_LOCAL_MACHINE\Software\Classes\Interface\{047DEC5A-95C1-4C86-827F-7B8C92EBA67A}\NumMethods] (default): [REG_SZ] 4 || [HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_hyperv-vpci-vsp-mer..oyment-languagepack_31bf3856ad364e35_en-us_4c6382b9d
tfidf,agglomerative,29,532,False,5,num_token; reg_binary; ad; bf; reg_dword_le; source_reg; path_token; deriveddata; identity; oyment; dll; deployment_,REG:532,[\DerivedData\Components\amd64_microsoft-windows-a..ev-wow64-deployment_31bf3856ad364e35_10.0.22621.2506_none_5e093d4add647bbe] CF: [REG_DWORD_LE] 12 S256H: [RE || [\DerivedData\Components\amd64_microsoft-windows-security-spp-event_31bf3856ad364e35_10.0.22621.1_none_00c3e55f2fbf47ca] S256H: [REG_BINARY] (32 bytes) c!micros || [\DerivedData\Components\x86_microsoft-windows-i..otmailapi.resources_31bf3856ad364e35_10.0.22621.1_en-us_aab561c8842aba4b] S256H: [REG_BINARY] (32 bytes) c!mic
tfidf,agglomerative,33,490,False,5,source_reg; driverdatabase; path_token; inf; reg_binary; num_token; rtcx; monitor; reg_sz; netmyk; inf_amd; netl,REG:490,[\DriverDatabase\DeviceIds\USB\VID_0DF6&PID_0072] netax88179_178a.inf: [REG_BINARY] (4 bytes) || [\DriverDatabase\DeviceIds\PCMCIA\AIWA_CO._LTD._MODEM-PV-JF3356-014E-0088] mdmaiwa4.inf: [REG_BINARY] (4 bytes) || [\DriverDatabase\DeviceIds\PCI\VEN_8086&DEV_A0F0&SUBSYS_02648086] netwtw10.inf: [REG_BINARY] (4 bytes)
tfidf,agglomerative,73,410,False,5,num_token; path_token; source_reg; deriveddata; winbuild; componentfamilies; reg_dword_le; ct; reg_binary,REG:410,[\DerivedData\VersionedIndex\10.0.22621.378 (WinBuild.160101.0800)\ComponentFamilies\amd64_system.activities.durableinstancing_31bf3856ad364e35_none_3731dba7e5f || [\DerivedData\VersionedIndex\10.0.22621.378 (WinBuild.160101.0800)\ComponentFamilies\amd64_netfx4-mscordacwks_dll_b03f5f7f11d50a3a_none_841fbc34e4428b08\v!4.0.1 || [\DerivedData\VersionedIndex\10.0.22621.378 (WinBuild.160101.0800)\ComponentFamilies\x86_netfx4-clretwrc_dll_b03f5f7f11d50a3a_none_3fb33de175678f7f\v!4.0.15912.
tfidf,agglomerative,6,410,False,5,num_token; update; source; source_file; parent; reason; usn_reason_data_overwrite; usn_reason_close; usn_reason_rename_new_name; usn_reason_basic_info_change; usn_reason_data_truncation; usn_reason_rename_old_name,FILE:410,23CQFMRC File reference: 1314-7 Parent file reference: 509-4 Update source: Update reason: USN_REASON_RENAME_OLD_NAME USN_REASON_BASIC_INFO_CHANGE || Microsoft-Windows-AppLocker%4EXE and DLL.evtx File reference: 129693-1 Parent file reference: 4877-1 Update source: Update reason: USN_REASON_DATA_OVERWRITE USN || Microsoft-Windows-WindowsUpdateClient%4Operational.evtx File reference: 131782-1 Parent file reference: 4877-1 Update source: Update reason: USN_REASON_DATA_OVE
